annee_numero_de_tirage;jour_de_tirage;date_de_tirage;date_de_forclusion;boule_1;boule_2;boule_3;boule_4;boule_5;numero_chance;combinaison_gagnante_en_ordre_croissant;nombre_de_gagnant_au_rang1;rapport_du_rang1;nombre_de_gagnant_au_rang2;rapport_du_rang2;nombre_de_gagnant_au_rang3;rapport_du_rang3;nombre_de_gagnant_au_rang4;rapport_du_rang4;nombre_de_gagnant_au_rang5;rapport_du_rang5;nombre_de_gagnant_au_rang6;rapport_du_rang6;numero_jokerplus;devise;;;;;;;;;
2009250;MERCREDI;04/11/2009;04/01/2010;33;18;19;22;23;1;18-19-22-23-33+1;0;0;2;161267,5;523;1140,7;25358;10,3;387207;4,8;381674;2;4457351;eur;;;;;;;;;
2009249;LUNDI   ;02/11/2009;02/01/2010;17;34;23;40;9;9;9-17-23-34-40+9;0;0;4;51650,2;344;1054,9;14737;10,8;217568;5,2;291997;2;8261588;eur;;;;;;;;;
2009248;SAMEDI  ;31/10/2009;31/12/2009;23;39;36;27;30;2;23-27-30-36-39+2;0;0;1;361167,7;504;1404,5;24261;12,9;381773;5,8;479381;2;9499570;eur;;;;;;;;;
2009247;MERCREDI;28/10/2009;28/12/2009;8;11;7;37;30;3;7-8-11-30-37+3;0;0;2;146696,8;614;885,5;30032;7,8;405129;4,1;518673;2;6934307;eur;;;;;;;;;
2009246;LUNDI   ;26/10/2009;26/12/2009;49;47;42;1;3;7;1-3-42-47-49+7;0;0;1;182055,4;243;1390,2;11649;12,8;190490;5,6;458985;2;6168702;eur;;;;;;;;;
2009245;SAMEDI  ;24/10/2009;24/12/2009;39;28;15;38;27;10;15-27-28-38-39+10;0;0;2;181730,7;426;1577,7;22355;13,3;363754;5,8;413698;2;7253315;eur;;;;;;;;;
2009244;MERCREDI;21/10/2009;21/12/2009;10;49;26;15;1;7;1-10-15-26-49+7;0;0;1;273196;770;693,2;30106;7,6;369670;4,4;752566;2;5485040;eur;;;;;;;;;
2009243;LUNDI   ;19/10/2009;19/12/2009;4;31;11;3;6;1;3-4-6-11-31+1;1;2000000;3;63524,2;552;617,1;23112;6,3;265520;3,9;219108;2;4404462;eur;;;;;;;;;
2009242;SAMEDI  ;17/10/2009;17/12/2009;12;49;8;20;16;5;8-12-16-20-49+5;1;7000000;2;195246,2;1189;626,9;43069;7,4;520059;4,4;762778;2;2650944;eur;;;;;;;;;
2009241;MERCREDI;14/10/2009;14/12/2009;6;35;36;42;24;2;6-24-35-36-42+2;0;0;1;304601,2;517;1144,3;22403;11,6;313764;5,9;400794;2;9010783;eur;;;;;;;;;
2009240;LUNDI   ;12/10/2009;12/12/2009;38;7;48;43;28;5;7-28-38-43-48+5;0;0;3;68411,4;340;1064,1;14486;10,9;202524;5,6;410929;2;8404236;eur;;;;;;;;;
2009239;SAMEDI  ;10/10/2009;10/12/2009;3;38;1;23;16;3;1-3-16-23-38+3;0;0;2;190219,6;686;1042;30822;10,1;443523;5;700321;2;851040;eur;;;;;;;;;
2009238;MERCREDI;07/10/2009;07/12/2009;4;1;21;12;46;8;1-4-12-21-46+8;0;0;2;153483,2;717;800,4;30953;8;397605;4,4;485880;2;4743257;eur;;;;;;;;;
2009237;LUNDI   ;05/10/2009;05/12/2009;21;12;20;11;32;4;11-12-20-21-32+4;0;0;0;0;335;1657,3;15979;9,5;243369;4,4;324339;2;8630497;eur;;;;;;;;;
2009236;SAMEDI  ;03/10/2009;03/12/2009;47;15;49;7;9;7;7-9-15-47-49+7;1;7000000;7;61733,1;983;784,3;39811;8,3;544697;4,3;1050083;2;2166746;eur;;;;;;;;;
2009235;MERCREDI;30/09/2009;30/11/2009;33;35;40;5;2;4;2-5-33-35-40+4;0;0;0;0;388;2345,7;18948;13,3;310240;5,8;519240;2;9984647;eur;;;;;;;;;
2009234;LUNDI   ;28/09/2009;28/11/2009;30;20;16;3;44;4;3-16-20-30-44+4;0;0;1;188335,5;309;1140,7;14507;10,7;209294;5,3;330428;2;5995508;eur;;;;;;;;;
2009233;SAMEDI  ;26/09/2009;26/11/2009;2;37;43;21;25;9;2-21-25-37-43+9;0;0;3;126695,3;492;1393,6;24710;12,3;376331;5,7;577402;2;634452;eur;;;;;;;;;
2009232;MERCREDI;23/09/2009;23/11/2009;24;42;4;47;5;6;4-5-24-42-47+6;0;0;3;102203,1;462;1192;21573;11,2;343978;5;472555;2;2652393;eur;;;;;;;;;
2009231;LUNDI   ;21/09/2009;21/11/2009;3;4;38;46;7;2;3-4-7-38-46+2;0;0;0;0;232;2332;14633;10,2;224798;4,7;235801;2;6402434;eur;;;;;;;;;
2009230;SAMEDI  ;19/09/2009;19/11/2009;12;27;38;33;19;7;12-19-27-33-38+7;1;3000000;2;182912,6;869;798,1;33870;8,8;448307;4,7;961315;2;5798145;eur;;;;;;;;;
2009229;MERCREDI;16/09/2009;16/11/2009;40;7;21;25;30;1;7-21-25-30-40+1;0;0;3;102030,9;748;748,9;27415;8,8;367818;4,7;344588;2;6442821;eur;;;;;;;;;
2009228;LUNDI   ;14/09/2009;14/11/2009;9;18;43;32;22;1;9-18-22-32-43+1;1;3000000;3;66817,8;335;1054,8;14423;10,7;210964;5,2;221892;2;3585265;eur;;;;;;;;;
2009227;SAMEDI  ;12/09/2009;12/11/2009;41;11;4;29;7;4;4-7-11-29-41+4;0;0;2;188972,7;1206;596,9;45383;6,8;529559;4,2;638543;2;8333849;eur;;;;;;;;;
2009226;MERCREDI;09/09/2009;09/11/2009;1;12;23;22;7;4;1-7-12-22-23+4;2;6500000;14;52878;2548;518;89129;6,4;1017791;4;1155598;2;3935180;eur;;;;;;;;;
2009225;LUNDI   ;07/09/2009;07/11/2009;8;21;4;31;39;2;4-8-21-31-39+2;0;0;0;0;321;1781,1;15662;10;224057;5;246774;2;3558850;eur;;;;;;;;;
2009224;SAMEDI  ;05/09/2009;05/11/2009;1;37;17;44;20;8;1-17-20-37-44+8;0;0;1;351761,8;495;1390,1;25148;12,1;392036;5,5;610372;2;439830;eur;;;;;;;;;
2009223;MERCREDI;02/09/2009;02/11/2009;17;5;12;6;15;1;5-6-12-15-17+1;0;0;5;60191,6;1092;492,2;37587;6,1;435522;3,8;336945;2;9843701;eur;;;;;;;;;
2009222;LUNDI   ;31/08/2009;31/10/2009;16;13;1;5;20;2;1-5-13-16-20+2;0;0;3;62340,6;650;514,1;21845;6,6;250204;4,1;224291;2;3511075;eur;;;;;;;;;
2009221;SAMEDI  ;29/08/2009;29/10/2009;34;7;27;23;19;7;7-19-23-27-34+7;3;2000000;1;350655,2;1048;669,9;40062;7,5;505870;4,2;963354;2;2382646;eur;;;;;;;;;
2009220;MERCREDI;26/08/2009;26/10/2009;44;31;7;38;14;1;7-14-31-38-44+1;0;0;1;274105,6;460;1144,5;21414;10,8;315123;5,2;345035;2;4752174;eur;;;;;;;;;
2009219;LUNDI   ;24/08/2009;24/10/2009;22;18;33;28;11;2;11-18-22-28-33+2;0;0;5;37790,2;475;704,8;18169;7,9;226890;4,5;242815;2;2420061;eur;;;;;;;;;
2009218;SAMEDI  ;22/08/2009;22/10/2009;31;21;8;27;29;10;8-21-27-29-31+10;0;0;2;169994;788;812,8;32186;8,6;420480;4,7;349847;2;4458749;eur;;;;;;;;;
2009217;MERCREDI;19/08/2009;19/10/2009;35;42;7;33;28;10;7-28-33-35-42+10;0;0;2;135394,1;586;851,3;21205;10,2;276491;5,6;272514;2;6434064;eur;;;;;;;;;
2009216;LUNDI   ;17/08/2009;17/10/2009;2;9;17;14;25;9;2-9-14-17-25+9;1;7000000;3;64846,3;671;518,3;22272;6,7;254169;4,2;259397;2;2029933;eur;;;;;;;;;
2009215;SAMEDI  ;15/08/2009;15/10/2009;1;41;32;24;27;9;1-24-27-32-41+9;0;0;1;305823,5;396;1488,7;21422;12,2;333830;5,6;477632;2;9392848;eur;;;;;;;;;
2009214;MERCREDI;12/08/2009;12/10/2009;6;33;17;34;39;5;6-17-33-34-39+5;0;0;2;140921,2;318;1604;16720;13,5;265892;6;591654;2;8376543;eur;;;;;;;;;
2009213;LUNDI   ;10/08/2009;10/10/2009;5;22;31;2;24;6;2-5-22-24-31+6;0;0;0;0;454;1170,2;19098;7,6;235805;4,3;277597;2;6659457;eur;;;;;;;;;
2009212;SAMEDI  ;08/08/2009;08/10/2009;41;20;16;38;2;9;2-16-20-38-41+9;0;0;2;170277,7;454;1385,1;21513;12,9;337376;5,9;506514;2;151147;eur;;;;;;;;;
2009211;MERCREDI;05/08/2009;05/10/2009;40;10;29;20;43;7;10-20-29-40-43+7;0;0;0;0;542;1472,7;22527;9,7;279586;5,6;722922;2;8053249;eur;;;;;;;;;
2009210;LUNDI   ;03/08/2009;03/10/2009;9;38;18;26;49;8;9-18-26-38-49+8;1;3000000;2;91315;304;1076,8;14316;10;206858;4,9;293660;2;8579938;eur;;;;;;;;;
2009209;SAMEDI  ;01/08/2009;01/10/2009;44;10;18;45;22;6;10-18-22-44-45+6;0;0;2;169962,5;675;942,3;27796;10;395875;5;536390;2;1554892;eur;;;;;;;;;
2009208;MERCREDI;29/07/2009;28/09/2009;16;25;14;35;3;3;3-14-16-25-35+3;1;4000000;2;140556;552;937,6;22489;10;313013;5,1;499168;2;2491017;eur;;;;;;;;;
2009207;LUNDI   ;27/07/2009;26/09/2009;18;47;7;13;48;4;7-13-18-47-48+4;0;0;1;176144,9;344;960;17031;8,4;228566;4,5;309492;2;2093840;eur;;;;;;;;;
2009206;SAMEDI  ;25/07/2009;24/09/2009;27;40;3;14;33;9;3-14-27-33-40+9;0;0;7;52060,8;634;1011,4;26186;10,7;373567;5,3;508329;2;662792;eur;;;;;;;;;
2009205;MERCREDI;22/07/2009;21/09/2009;24;35;45;28;17;6;17-24-28-35-45+6;1;13000000;3;109605,4;702;855,1;23445;11,1;343547;5,4;526981;2;6535825;eur;;;;;;;;;
2009204;LUNDI   ;20/07/2009;19/09/2009;27;23;44;34;5;1;5-23-27-34-44+1;0;0;1;197153,4;352;1054,5;14766;11;223297;5,2;236213;2;9142538;eur;;;;;;;;;
2009203;SAMEDI  ;18/07/2009;17/09/2009;44;14;26;34;9;9;9-14-26-34-44+9;0;0;1;370797,7;730;1008,7;30656;10,5;430764;5,3;604612;2;9583504;eur;;;;;;;;;
2009202;MERCREDI;15/07/2009;14/09/2009;4;1;23;14;25;10;1-4-14-23-25+10;0;0;4;74063,9;765;696;28625;8;370718;4,4;292975;2;7785981;eur;;;;;;;;;
2009201;LUNDI   ;13/07/2009;12/09/2009;26;2;20;34;18;1;2-18-20-26-34+1;0;0;0;0;321;1857,3;15821;10,4;225269;5,2;238144;2;8597701;eur;;;;;;;;;
2009200;SAMEDI  ;11/07/2009;10/09/2009;14;17;35;5;42;1;5-14-17-35-42+1;0;0;3;126626,7;567;1213,7;27635;10,9;407679;5,3;435886;2;4361133;eur;;;;;;;;;
2009199;MERCREDI;08/07/2009;07/09/2009;16;4;10;6;5;3;4-5-6-10-16+3;0;0;7;45108,1;1346;417,1;40809;5,9;436041;3,9;525090;2;4544004;eur;;;;;;;;;
2009198;LUNDI   ;06/07/2009;05/09/2009;12;31;32;44;45;2;12-31-32-44-45+2;0;0;0;0;275;1996,6;12151;12,5;190731;5,6;240018;2;7246036;eur;;;;;;;;;
2009197;SAMEDI  ;04/07/2009;03/09/2009;39;4;8;43;27;3;4-8-27-39-43+3;0;0;5;75776,3;661;1018,3;27172;10,8;402218;5,2;660742;2;3265333;eur;;;;;;;;;
2009196;MERCREDI;01/07/2009;31/08/2009;34;5;28;13;29;4;5-13-28-29-34+4;0;0;2;142296,1;499;1046,7;24115;9,5;343269;4,7;470723;2;2130480;eur;;;;;;;;;
2009195;LUNDI   ;29/06/2009;29/08/2009;35;43;9;28;10;8;9-10-28-35-43+8;0;0;1;174954,8;260;1248,9;12404;11,5;197301;5,1;283856;2;9016872;eur;;;;;;;;;
2009194;SAMEDI  ;27/06/2009;27/08/2009;13;4;3;41;6;8;3-4-6-13-41+8;0;0;3;119611,8;729;899,8;35069;8,1;462331;4,4;592757;2;8507730;eur;;;;;;;;;
2009193;MERCREDI;24/06/2009;24/08/2009;17;21;22;16;4;1;4-16-17-21-22+1;1;4000000;2;144777,2;643;835,7;26834;8,7;364146;4,5;336715;2;4441962;eur;;;;;;;;;
2009192;LUNDI   ;22/06/2009;22/08/2009;36;17;42;28;41;4;17-28-36-41-42+4;0;0;0;0;263;2016,3;11778;12,4;174525;6;308411;2;4492197;eur;;;;;;;;;
2009191;SAMEDI  ;20/06/2009;20/08/2009;26;27;49;21;33;7;21-26-27-33-49+7;0;0;2;181843;498;1356;26508;11,2;402872;5,3;942887;2;6218320;eur;;;;;;;;;
2009190;MERCREDI;17/06/2009;17/08/2009;3;27;41;8;37;2;3-8-27-37-41+2;1;10000000;4;86258,8;683;908,8;25741;10,5;378472;5,1;437257;2;468337;eur;;;;;;;;;
2009189;LUNDI   ;15/06/2009;15/08/2009;49;11;41;21;40;4;11-21-40-41-49+4;0;0;0;0;296;2012,4;14535;11,3;215985;5,4;334697;2;7700185;eur;;;;;;;;;
2009188;SAMEDI  ;13/06/2009;13/08/2009;39;16;46;28;24;4;16-24-28-39-46+4;0;0;2;202539,8;641;1186,9;27446;12,2;411700;5,8;693397;2;5681945;eur;;;;;;;;;
2009187;MERCREDI;10/06/2009;10/08/2009;45;42;27;49;48;7;27-42-45-48-49+7;0;0;2;164121,1;601;1016;22784;11,7;319694;5,9;846991;2;478758;eur;;;;;;;;;
2009186;LUNDI   ;08/06/2009;08/08/2009;31;29;41;25;22;5;22-25-29-31-41+5;0;0;2;99355,9;304;1173,1;14878;10,5;213469;5,2;417815;2;1648798;eur;;;;;;;;;
2009185;SAMEDI  ;06/06/2009;06/08/2009;32;46;13;33;15;10;13-15-32-33-46+10;0;0;2;243996,7;601;1530,3;30463;13,4;496398;5,8;546584;2;1568406;eur;;;;;;;;;
2009184;MERCREDI;03/06/2009;03/08/2009;46;21;32;26;14;6;14-21-26-32-46+6;1;6000000;3;100296,6;566;961,6;20559;11,5;289921;5,8;465687;2;5268491;eur;;;;;;;;;
2009183;LUNDI   ;01/06/2009;01/08/2009;18;26;47;24;35;1;18-24-26-35-47+1;0;0;0;0;228;2003,2;10558;11,9;159327;5,6;188661;2;8599507;eur;;;;;;;;;
2009182;SAMEDI  ;30/05/2009;30/07/2009;30;25;34;14;10;9;10-14-25-30-34+9;0;0;1;332493,7;604;1080,3;29005;9,8;410030;4,9;512913;2;7387285;eur;;;;;;;;;
2009181;MERCREDI;27/05/2009;27/07/2009;7;48;5;3;23;7;3-5-7-23-48+7;0;0;3;95287,3;866;602,1;33946;6,6;394826;4;732482;2;8535336;eur;;;;;;;;;
2009180;LUNDI   ;25/05/2009;25/07/2009;46;40;6;3;25;4;3-6-25-40-46+4;0;0;2;87759,1;268;1168;11925;11,5;183914;5,3;288428;2;3211110;eur;;;;;;;;;
2009179;SAMEDI  ;23/05/2009;23/07/2009;38;13;33;3;25;3;3-13-25-33-38+3;1;2000000;5;71291,7;836;764,3;31079;8,9;394725;5;602644;2;963110;eur;;;;;;;;;
2009178;MERCREDI;20/05/2009;20/07/2009;35;28;15;3;23;10;3-15-23-28-35+10;1;2000000;1;276033,7;569;939,6;22737;10,2;325115;5,1;282352;2;867351;eur;;;;;;;;;
2009177;LUNDI   ;18/05/2009;18/07/2009;49;26;35;34;28;4;26-28-34-35-49+4;1;3000000;0;0;211;2508;11208;13,1;169026;6,2;319670;2;6739579;eur;;;;;;;;;
2009176;SAMEDI  ;16/05/2009;16/07/2009;1;2;26;44;7;9;1-2-7-26-44+9;0;0;3;124371,6;715;953,1;34195;8,7;468338;4,5;532023;2;8095226;eur;;;;;;;;;
2009175;MERCREDI;13/05/2009;13/07/2009;38;36;49;39;12;10;12-36-38-39-49+10;1;6000000;1;295057,6;372;1522,5;19247;13;291551;6,1;313644;2;5221453;eur;;;;;;;;;
2009174;LUNDI   ;11/05/2009;11/07/2009;15;27;48;9;34;6;9-15-27-34-48+6;0;0;2;98157,5;361;981,8;14931;10,4;211990;5,2;301617;2;6975275;eur;;;;;;;;;
2009173;SAMEDI  ;09/05/2009;09/07/2009;45;28;22;30;20;3;20-22-28-30-45+3;0;0;1;350103,9;571;1204,1;28735;10,5;420850;5,1;653864;2;2259481;eur;;;;;;;;;
2009172;MERCREDI;06/05/2009;06/07/2009;48;36;13;20;44;1;13-20-36-44-48+1;0;0;0;0;451;1961,3;19547;12,5;299553;5,8;347362;2;9035034;eur;;;;;;;;;
2009171;LUNDI   ;04/05/2009;04/07/2009;33;1;23;12;46;1;1-12-23-33-46+1;0;0;1;182305;324;1053,7;14320;10,4;204974;5,2;217614;2;6181191;eur;;;;;;;;;
2009170;SAMEDI  ;02/05/2009;02/07/2009;7;15;11;5;23;1;5-7-11-15-23+1;1;19000000;13;35791,9;2229;369,4;65821;5,4;679047;3,7;531899;2;1866211;eur;;;;;;;;;
2009169;MERCREDI;29/04/2009;29/06/2009;4;30;29;26;15;3;4-15-26-29-30+3;0;0;1;443044,8;1086;827,8;44207;8,8;568051;4,9;837015;2;7208331;eur;;;;;;;;;
2009168;LUNDI   ;27/04/2009;27/06/2009;9;37;21;34;4;2;4-9-21-34-37+2;0;0;3;75099,8;351;1135,1;15706;11,1;241585;5,1;281483;2;8696033;eur;;;;;;;;;
2009167;SAMEDI  ;25/04/2009;25/06/2009;34;23;49;9;20;8;9-20-23-34-49+8;0;0;4;105831;685;1114,4;31076;10,8;466360;5,1;665356;2;973069;eur;;;;;;;;;
2009166;MERCREDI;22/04/2009;22/06/2009;2;31;49;33;43;9;2-31-33-43-49+9;0;0;1;303978,9;327;1783,1;18215;14,2;297859;6,2;478234;2;8565135;eur;;;;;;;;;
2009165;LUNDI   ;20/04/2009;20/06/2009;11;34;38;43;12;3;11-12-34-38-43+3;0;0;1;200664;275;1363,8;13480;12,3;217853;5,4;365456;2;7987651;eur;;;;;;;;;
2009164;SAMEDI  ;18/04/2009;18/06/2009;31;20;45;12;32;8;12-20-31-32-45+8;0;0;2;197642,4;640;1159,1;28775;11,3;429587;5,4;635576;2;8709017;eur;;;;;;;;;
2009163;MERCREDI;15/04/2009;15/06/2009;23;43;37;12;39;8;12-23-37-39-43+8;0;0;1;295802;461;1239,3;21052;11,9;303590;5,9;513859;2;8551007;eur;;;;;;;;;
2009162;LUNDI   ;13/04/2009;13/06/2009;20;24;30;11;9;1;9-11-20-24-30+1;0;0;3;57691,8;701;440,7;20531;6,5;238324;4;222781;2;4897423;eur;;;;;;;;;
2009161;SAMEDI  ;11/04/2009;11/06/2009;21;5;2;23;19;7;2-5-19-21-23+7;0;0;10;40965,2;1364;533;45539;6,9;530741;4,2;975291;2;4716754;eur;;;;;;;;;
2009160;MERCREDI;08/04/2009;08/06/2009;46;33;10;34;7;6;7-10-33-34-46+6;0;0;1;292998,4;377;1491,6;20618;12,1;333187;5,3;472555;2;1129942;eur;;;;;;;;;
2009159;LUNDI   ;06/04/2009;06/06/2009;43;33;48;31;28;7;28-31-33-43-48+7;0;0;2;95419,2;264;1290,8;11329;13,3;173553;6,2;457227;2;6152769;eur;;;;;;;;;
2009158;SAMEDI  ;04/04/2009;04/06/2009;37;41;27;8;45;6;8-27-37-41-45+6;0;0;2;185276,1;589;1174,9;26471;11,5;382334;5,7;596744;2;668219;eur;;;;;;;;;
2009157;MERCREDI;01/04/2009;01/06/2009;37;27;30;22;45;3;22-27-30-37-45+3;0;0;1;276909,8;369;1433,1;20049;11,7;303861;5,5;527759;2;4823292;eur;;;;;;;;;
2009156;LUNDI   ;30/03/2009;30/05/2009;32;47;45;29;24;10;24-29-32-45-47+10;0;0;1;175182,7;226;1433,1;10607;13,5;165311;6,2;168098;2;1487361;eur;;;;;;;;;
2009155;SAMEDI  ;28/03/2009;28/05/2009;19;26;23;22;27;2;19-22-23-26-27+2;1;8000000;11;38838,1;891;845,7;36828;8,9;523018;4,4;500451;2;2296958;eur;;;;;;;;;
2009154;MERCREDI;25/03/2009;25/05/2009;10;34;15;33;5;7;5-10-15-33-34+7;0;0;4;80049,1;456;1243,1;23845;10,5;350384;5,1;805841;2;6569548;eur;;;;;;;;;
2009153;LUNDI   ;23/03/2009;23/05/2009;1;25;10;2;33;4;1-2-10-25-33+4;0;0;3;65256,5;339;1019,1;17193;8,8;237149;4,5;323392;2;6191982;eur;;;;;;;;;
2009152;SAMEDI  ;21/03/2009;21/05/2009;45;32;15;2;39;10;2-15-32-39-45+10;0;0;1;354080,5;433;1594,7;21016;14,6;344843;6,3;385107;2;6666118;eur;;;;;;;;;
2009151;MERCREDI;18/03/2009;18/05/2009;42;3;39;20;34;2;3-20-34-39-42+2;0;0;0;0;313;2765;16831;14,3;272881;6,3;360685;2;5665153;eur;;;;;;;;;
2009150;LUNDI   ;16/03/2009;16/05/2009;27;45;35;36;44;2;27-35-36-44-45+2;0;0;0;0;187;2946,5;10509;14,6;165409;6,6;249026;2;1772225;eur;;;;;;;;;
2009149;SAMEDI  ;14/03/2009;14/05/2009;27;18;20;11;38;6;11-18-20-27-38+6;0;0;0;0;755;1488,5;34001;9;472514;4,6;594861;2;1609089;eur;;;;;;;;;
2009148;MERCREDI;11/03/2009;11/05/2009;4;7;11;22;8;5;4-7-8-11-22+5;1;7000000;14;23792,1;2059;283;55059;4,5;522288;3,4;634284;2;5997205;eur;;;;;;;;;
2009147;LUNDI   ;09/03/2009;09/05/2009;27;32;5;40;3;9;3-5-27-32-40+9;0;0;0;0;316;1876,6;14759;11,1;227667;5,1;292065;2;5111818;eur;;;;;;;;;
2009146;SAMEDI  ;07/03/2009;07/05/2009;36;15;24;2;22;8;2-15-22-24-36+8;0;0;2;195543,1;696;1057,2;32670;9,8;457583;5;640933;2;6294934;eur;;;;;;;;;
2009145;MERCREDI;04/03/2009;04/05/2009;7;9;29;25;10;6;7-9-10-25-29+6;0;0;4;78637,3;1117;508,1;39735;6,1;464524;3,7;509807;2;4542487;eur;;;;;;;;;
2009144;LUNDI   ;02/03/2009;02/05/2009;41;29;14;48;8;10;8-14-29-41-48+10;0;0;1;190312,5;267;1328,5;13367;11,7;203038;5,5;180883;2;3566580;eur;;;;;;;;;
2009143;SAMEDI  ;28/02/2009;30/04/2009;45;14;41;25;16;10;14-16-25-41-45+10;0;0;2;191782,6;511;1397,7;26371;12;405498;5,5;398767;2;4958160;eur;;;;;;;;;
2009142;MERCREDI;25/02/2009;27/04/2009;15;4;21;30;36;4;4-15-21-30-36+4;1;3000000;0;0;476;1863,2;21906;11,2;321227;5,4;501479;2;3518889;eur;;;;;;;;;
2009141;LUNDI   ;23/02/2009;25/04/2009;3;14;34;31;22;7;3-14-22-31-34+7;0;0;0;0;291;1934,5;14325;10,8;211394;5,2;481449;2;8042727;eur;;;;;;;;;
2009140;SAMEDI  ;21/02/2009;23/04/2009;47;21;48;39;40;5;21-39-40-47-48+5;1;4000000;2;197491,7;398;1839,2;21074;15,5;350728;6,6;793381;2;3670096;eur;;;;;;;;;
2009139;MERCREDI;18/02/2009;20/04/2009;28;40;10;23;43;9;10-23-28-40-43+9;0;0;0;0;460;2006,1;22478;11,3;337348;5,4;450669;2;2097154;eur;;;;;;;;;
2009138;LUNDI   ;16/02/2009;18/04/2009;46;23;29;21;16;4;16-21-23-29-46+4;0;0;0;0;308;1921,2;14420;11,3;212839;5,4;332846;2;643422;eur;;;;;;;;;
2009137;SAMEDI  ;14/02/2009;16/04/2009;12;24;18;44;16;4;12-16-18-24-44+4;1;17000000;4;118577,6;1140;766,2;44963;8,4;566081;4,7;788313;2;9287916;eur;;;;;;;;;
2009136;MERCREDI;11/02/2009;13/04/2009;35;46;10;1;14;8;1-10-14-35-46+8;0;0;2;155233,8;438;1301,4;21426;11,7;334666;5,3;496648;2;3811977;eur;;;;;;;;;
2009135;LUNDI   ;09/02/2009;11/04/2009;17;13;31;3;46;5;3-13-17-31-46+5;1;8000000;2;112577,8;441;929,7;19042;9,4;260907;4,9;434029;2;9465628;eur;;;;;;;;;
2009134;SAMEDI  ;07/02/2009;09/04/2009;4;16;34;22;49;10;4-16-22-34-49+10;0;0;4;110068,7;715;1112,4;33260;10,5;479056;5,2;433483;2;1204204;eur;;;;;;;;;
2009133;MERCREDI;04/02/2009;06/04/2009;20;43;47;27;10;3;10-20-27-43-47+3;0;0;0;0;565;1764,7;25567;10,7;377785;5,2;611119;2;6825028;eur;;;;;;;;;
2009132;LUNDI   ;02/02/2009;04/04/2009;4;38;12;31;41;8;4-12-31-38-41+8;0;0;2;107149,1;352;1099;15291;11,1;230085;5,2;340921;2;7158716;eur;;;;;;;;;
2009131;SAMEDI  ;31/01/2009;02/04/2009;6;31;40;18;36;7;6-18-31-36-40+7;0;0;1;377326,8;620;1202,6;27076;12,1;407317;5,7;1058232;2;4415044;eur;;;;;;;;;
2009130;MERCREDI;28/01/2009;30/03/2009;40;7;41;38;46;5;7-38-40-41-46+5;0;0;1;304179,8;274;2122,2;17777;14,6;290146;6,4;651836;2;9639641;eur;;;;;;;;;
2009129;LUNDI   ;26/01/2009;28/03/2009;39;8;13;49;10;10;8-10-13-39-49+10;0;0;2;108875,5;387;1019,3;18599;9,3;265670;4,6;199507;2;6465174;eur;;;;;;;;;
2009128;SAMEDI  ;24/01/2009;26/03/2009;5;40;15;20;28;10;5-15-20-28-40+10;1;2000000;9;47035,6;1025;734,9;36653;8,8;470927;4,9;407962;2;3945497;eur;;;;;;;;;
2009127;MERCREDI;21/01/2009;23/03/2009;32;47;10;35;3;3;3-10-32-35-47+3;1;10000000;2;190754,1;493;1439,3;23506;13,3;380558;5,9;680596;2;7971217;eur;;;;;;;;;
2009126;LUNDI   ;19/01/2009;21/03/2009;39;38;7;32;26;9;7-26-32-38-39+9;0;0;0;0;364;2103,7;17848;11,8;265909;5,7;388410;2;4114444;eur;;;;;;;;;
2009125;SAMEDI  ;17/01/2009;19/03/2009;2;46;27;37;5;4;2-5-27-37-46+4;0;0;4;115917,6;795;1057,9;35119;10,5;508375;5,1;765464;2;8499312;eur;;;;;;;;;
2009124;MERCREDI;14/01/2009;16/03/2009;5;42;1;19;13;3;1-5-13-19-42+3;0;0;4;94917,6;1184;584,7;44882;6,6;516222;4,1;653172;2;145761;eur;;;;;;;;;
2009123;LUNDI   ;12/01/2009;14/03/2009;47;11;29;4;9;8;4-9-11-29-47+8;0;0;3;84411,9;699;656,4;27352;7,2;325137;4,3;379854;2;957392;eur;;;;;;;;;
2009122;SAMEDI  ;10/01/2009;12/03/2009;49;40;21;10;44;2;10-21-40-44-49+2;0;0;1;398365,9;720;1101,2;33295;10,4;455763;5,4;547638;2;2031675;eur;;;;;;;;;
2009121;MERCREDI;07/01/2009;09/03/2009;37;39;9;33;11;8;9-11-33-37-39+8;0;0;2;168721,8;493;1266,3;24219;11,3;376306;5,2;540458;2;3620390;eur;;;;;;;;;
2009120;LUNDI   ;05/01/2009;07/03/2009;8;29;36;25;11;2;8-11-25-29-36+2;0;0;1;210628,2;443;904,5;19976;8,7;266132;4,6;316743;2;6998254;eur;;;;;;;;;
2009119;SAMEDI  ;03/01/2009;05/03/2009;47;22;24;12;38;1;12-22-24-38-47+1;0;0;6;73244,7;790;987,3;34753;9,8;494614;4,9;518899;2;4311756;eur;;;;;;;;;
2008118;MERCREDI;31/12/2008;02/03/2009;11;5;20;30;24;8;5-11-20-24-30+8;2;6000000;10;83599,5;2751;550,3;93724;6,9;1084762;4,3;1302044;2;6285459;eur;;;;;;;;;
2008117;LUNDI   ;29/12/2008;28/02/2009;26;38;14;21;27;4;14-21-26-27-38+4;0;0;0;0;403;1865,7;19774;10,5;288239;5,1;436993;2;5017654;eur;;;;;;;;;
